reviewText,AspectTerm,Sentiment
Chow fun was dry; pork shu mai was more than usually greasy and had to share a table with loud and rude family.,FOOD-QUALITY,negative
"The keyboard works, but it's like bobbing for apples below the rim of the plastic frame. The case is worth the purchase though. Don't forget that Bluetooth is outlawed on flights so don't talk yourself into this thinking you'll use it on the plane.A mini keyboard could be done much better. I remember Texas Instruments had a micro computer in the 80s with a tiny chiklet keyboard that excelled.",keyboard,neutral
Only negative was heating which was not adequate .,room_amenities quality,negative
Purchasing from Amazon . com is very easy and cost sufficient .,amazon availability,positive
"Great product, works as expected but creates lots of shadows on the screen that are not there when plugged in directly so they are artifacts from the switch box.",No Aspect,neutral
"The flavors are crisp and balanced , not too veggie - heavy nor too sharp , just the right balance and thickness .",food quality,positive
Truly a wonderful experience and would recommend this resort to anyone .  .  . that I like !,hotel general,positive
"the bell boys were terrific , staff polite and friendlybuffet breakfast was",service general,positive
I spent alot of money on this product and its been a nightmare.,LAPTOP-GENERAL,negative
"Not sure what it is, my network or neighbors, but I am using this router for two laptops in a one bedroom apt. About 3 times a week, I am having to power off/power on, due to connectivity issues.",laptops,neutral
"The sound is great when u conect it in a room with few electric devices.  When u conect it with a full stuff (ps3, stereo amplifier, pc with wireless network, dvd and a tv, u move ur head and some noise apperas.  The second channel never works.",No Aspect,neutral
But the service is HORRID!,SERVICE-GENERAL,negative
I work with kids and they love making short videos on there.,SOFTWARE-MISCELLANEOUS,positive
"Could be my new computer or monitor, but this connects a bit loosely. Even a light touch will either knock out my screen or give it lines. But it does the job, and I don't mess with it much, so average it is.",No Aspect,neutral
It is worth the money to buy such a quality product .,food prices,positive
We grind all our coffee and buying in bulk saves us money while allowing us a great cup of coffee .,food prices,positive
"Comfortable Shoes Had a great stay at this hotel - great service , comfortable bed , good location for all of our sightseeing needs .",hotel general,positive
"... except a major design flaw.The zooming/focusing motor sound is loudly audible when recording video. If not for this, I'd give this camera a five-star rating.Putting the mics inside the camera body, come on Nikon - of course it was going to pick up motor sounds.I am not returning this camera for the unprecedented 42x optical zoom only.Panasonic Lumix FZ150 is a MUCH better choice - and its mics are actually in the flash popup.",No Aspect,neutral
Service is more akin to a 1 star hotel .,service general,negative
"Big rooms , near the night - life attractions Weber Hotel is a good surprise .",hotel general,positive
"It's a warranty so no real info I can give on it. Hope I never need to use it, but I feel it's worth having for the peace of mind, even though it doesn't cover much. Not much different than any other protection plan out there.",warranty,neutral
Meets my needs perfectly and is light enough for this senior to carry without affecting my arthritis.,LAPTOP-GENERAL,positive
The room was small but didn ' t spend much time in it - and it was quiet .,rooms design_features,negative
"The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken.",FOOD-QUALITY,positive
"Which just didn't seem good for the socket itself.  Used with a pair of Grado headphones, it got the job done.  But I eventually upgraded to Grados own 1/4 to 1/8 adapter and this has been MUCH betterCables to go was a good merchant at least.  Quick delivery",No Aspect,neutral
Very centrally located We stayed at the hotel for 3 nights and were very pleased with our choice .,location general,positive
Perfect We spent a weekend here,hotel general,positive
The only drawbacks - which are no secret - are that the rooms are small ( although very well arranged ) and the bathrooms are shared ( or at least mine was )  .,rooms design_features,negative
"My experience of the hotel was a series of difficulties -  - a reservation canceled without notice , a free wifi system that was down ( a fact discovered only after spending ten minutes on the phone being given various nonworking passwords )  , a general lack of timely information from the desk clerks .",service general,negative
it is not consistent.,RESTAURANT-GENERAL,negative
"Good location , Quite , Clean , and Great price",location general,positive
The place is a lot of fun.,AMBIENCE-GENERAL,positive
The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality).,FOOD-STYLE_OPTIONS,positive
I was thrilled to find them on Amazon after all these years .,amazon availability,positive
"Not the best construction, but it works okay, I wish it had some outside pockets for carrying small things and a better shoulder strap.",No Aspect,neutral
This one is ok .,food general,neutral
It made no difference to my 8800 on idle but when under load it lowered it about 5*C. The RPM slider in the back made no difference in performance it just made it really really loud.,No Aspect,neutral
"Also , the companion pump didn ' t keep it ' s prime and had to be pumped several times to be reprimed every day and so the amount released was inconsistent which made it difficult to "" measure "" easily .",food general,negative
