domain,review_id,sentence_id,text,aspect,polarity,label
laptop,326,326:1,This laptop is very large and barely fits in any carrying cases.,LAPTOP#PORTABILITY,negative,0
laptop,326,326:2,Peformance is good for the price.,LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,326,326:2,Peformance is good for the price.,LAPTOP#PRICE,neutral,1
laptop,326,326:3,"If you're not wanting to be mobile, this is a good laptop to sit on a desk.",LAPTOP#PORTABILITY,negative,0
laptop,326,326:3,"If you're not wanting to be mobile, this is a good laptop to sit on a desk.",LAPTOP#GENERAL,positive,2
laptop,8,8:0,Had to have this computer repaired twice in the first 5 months after purchasing it.,LAPTOP#QUALITY,negative,0
laptop,8,8:1,Not good for a person who gets online daily.,LAPTOP#MISCELLANEOUS,negative,0
laptop,8,8:2,May be better for the occasional web surfer.,LAPTOP#MISCELLANEOUS,neutral,1
laptop,83,83:0,"I just got this laptop for college, and so far I am very happy with it.",LAPTOP#GENERAL,positive,2
laptop,83,83:2,It is so much easier to use,LAPTOP#USABILITY,positive,2
laptop,81,81:0,"Good keyboard, long battery life, largest hard drive and windows 7.",KEYBOARD#GENERAL,positive,2
laptop,81,81:0,"Good keyboard, long battery life, largest hard drive and windows 7.",BATTERY#OPERATION_PERFORMANCE,positive,2
laptop,81,81:0,"Good keyboard, long battery life, largest hard drive and windows 7.",HARD_DISC#DESIGN_FEATURES,positive,2
laptop,81,81:0,"Good keyboard, long battery life, largest hard drive and windows 7.",OS#GENERAL,positive,2
laptop,81,81:1,And Toshiba is a quality supplier.,COMPANY#GENERAL,positive,2
laptop,80,80:0,I love this little one.,LAPTOP#GENERAL,positive,2
laptop,80,80:1,The keyboard has a wonderful nature feel.,KEYBOARD#QUALITY,positive,2
laptop,44,44:0,great battery life.,BATTERY#OPERATION_PERFORMANCE,positive,2
laptop,44,44:1,Keyboard is reasonable size.,KEYBOARD#DESIGN_FEATURES,positive,2
laptop,44,44:2,Small screen somewhat limiting but great for travel.,DISPLAY#DESIGN_FEATURES,negative,0
laptop,44,44:2,Small screen somewhat limiting but great for travel.,LAPTOP#PORTABILITY,positive,2
laptop,44,44:3,Charger seems large for this class of computer.,POWER_SUPPLY#DESIGN_FEATURES,negative,0
laptop,200,200:0,"Great Laptop for the price, works well with action pack games.",LAPTOP#GENERAL,positive,2
laptop,200,200:0,"Great Laptop for the price, works well with action pack games.",LAPTOP#PRICE,neutral,1
laptop,200,200:0,"Great Laptop for the price, works well with action pack games.",LAPTOP#MISCELLANEOUS,positive,2
laptop,200,200:1,"The only thing that I have, is the key broad is a little dark to see the letters, would help if it was a little lighter then it is.",KEYBOARD#DESIGN_FEATURES,negative,0
laptop,200,200:1,"The only thing that I have, is the key broad is a little dark to see the letters, would help if it was a little lighter then it is.",KEYBOARD#USABILITY,negative,0
laptop,200,200:2,but other then that I would give this product a 4 in hafe stars.,LAPTOP#GENERAL,positive,2
laptop,206,206:0,Good for every day computing and web browsing.,LAPTOP#MISCELLANEOUS,positive,2
laptop,177,177:0,A great computer for light home use and business use.,LAPTOP#MISCELLANEOUS,positive,2
laptop,177,177:1,Might not make the avid gamer happy but I don't really think that is what this computer is designed for.,LAPTOP#MISCELLANEOUS,neutral,1
laptop,177,177:2,"Crisp screen, great battery life, and plenty of storage.",DISPLAY#QUALITY,positive,2
laptop,177,177:2,"Crisp screen, great battery life, and plenty of storage.",BATTERY#OPERATION_PERFORMANCE,positive,2
laptop,177,177:2,"Crisp screen, great battery life, and plenty of storage.",HARD_DISC#DESIGN_FEATURES,positive,2
laptop,177,177:3,Very happy.,LAPTOP#GENERAL,positive,2
laptop,276,276:2,He loves it and it is easy to use and well the schools start teaching the kids early about computers so it was easy for him to get started.,LAPTOP#GENERAL,positive,2
laptop,276,276:2,He loves it and it is easy to use and well the schools start teaching the kids early about computers so it was easy for him to get started.,LAPTOP#USABILITY,positive,2
laptop,276,276:4,I would recomend this acer to parents and grandparents it can really help them in school.,LAPTOP#MISCELLANEOUS,positive,2
laptop,191,191:0,MY ONLY PROBLEM IS I CAN NOT REG. THE PRODUCT KEY.,LAPTOP#MISCELLANEOUS,negative,0
laptop,191,191:1,"IT WANT TAKE IT, IT KEEP SAYING ERROR.",LAPTOP#MISCELLANEOUS,negative,0
laptop,191,191:2,"HELP, HELP, OTHER THAN THAT GETS A GREAT LITTLE WONDER.",LAPTOP#GENERAL,positive,2
laptop,237,237:0,It's fast and has excellent battery life.,LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,237,237:0,It's fast and has excellent battery life.,BATTERY#OPERATION_PERFORMANCE,positive,2
laptop,237,237:1,The screen shows great colors.,DISPLAY#QUALITY,positive,2
laptop,247,247:0,I was surprised with the performance and quality of this HP Laptop.,LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,247,247:0,I was surprised with the performance and quality of this HP Laptop.,LAPTOP#QUALITY,positive,2
laptop,247,247:1,the speed is fine.,LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,247,247:3,"But with A WAY Bigger Screen, and IS able to connect to an HDMI.",DISPLAY#DESIGN_FEATURES,positive,2
laptop,247,247:3,"But with A WAY Bigger Screen, and IS able to connect to an HDMI.",LAPTOP#CONNECTIVITY,positive,2
laptop,247,247:4,Love it.,LAPTOP#GENERAL,positive,2
laptop,254,254:0,"I would recommend this computer to anyone searching for the perfect laptop, and the battery life is amazing.",LAPTOP#GENERAL,positive,2
laptop,254,254:0,"I would recommend this computer to anyone searching for the perfect laptop, and the battery life is amazing.",BATTERY#OPERATION_PERFORMANCE,positive,2
laptop,216,216:0,I BOUGHT THIS LAP TOP AND THE CHARGE TIME DOSEN'T LAST AS LONG AS THEY SAY IT WILL MORE LIKE 2 HOURS,BATTERY#OPERATION_PERFORMANCE,negative,0
laptop,242,242:0,This computer is the ideal college companion.,LAPTOP#MISCELLANEOUS,positive,2
laptop,242,242:1,It's software and speed enable it to do amazing things.,LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,242,242:1,It's software and speed enable it to do amazing things.,SOFTWARE#GENERAL,positive,2
laptop,338,338:0,I am not happy at all with the product I purchased.,LAPTOP#GENERAL,negative,0
laptop,338,338:1,"A cheaper price should not equal a ""cheap"" product.",LAPTOP#PRICE,neutral,1
laptop,338,338:1,"A cheaper price should not equal a ""cheap"" product.",LAPTOP#QUALITY,negative,0
laptop,338,338:2,It was over rated!,LAPTOP#GENERAL,negative,0
laptop,364,364:0,The Toshiba laptop was a great purchase.,LAPTOP#GENERAL,positive,2
laptop,364,364:1,"The price was very good, and the product is top quality.",LAPTOP#PRICE,positive,2
laptop,364,364:1,"The price was very good, and the product is top quality.",LAPTOP#QUALITY,positive,2
laptop,364,364:2,"The delivery was fast, and I would not hesitate to purchase this laptop again.",SHIPPING#QUALITY,positive,2
laptop,364,364:2,"The delivery was fast, and I would not hesitate to purchase this laptop again.",LAPTOP#GENERAL,positive,2
laptop,362,362:1,It has easy to use features and all the speed and power I could ask for.,LAPTOP#USABILITY,positive,2
laptop,362,362:1,It has easy to use features and all the speed and power I could ask for.,LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,362,362:2,True quality at a great price!,LAPTOP#QUALITY,positive,2
laptop,362,362:2,True quality at a great price!,LAPTOP#PRICE,positive,2
laptop,357,357:1,I am enjoying it and the quality it provides is great!,LAPTOP#GENERAL,positive,2
laptop,357,357:1,I am enjoying it and the quality it provides is great!,LAPTOP#QUALITY,positive,2
laptop,357,357:2,"Toshiba is a great brand, even though I haven't had it for a long time, I am very happy with it!",COMPANY#GENERAL,positive,2
laptop,357,357:2,"Toshiba is a great brand, even though I haven't had it for a long time, I am very happy with it!",LAPTOP#GENERAL,positive,2
laptop,330,330:1,"The screen graphics and clarity, and sharpness are great.",DISPLAY#QUALITY,positive,2
laptop,330,330:2,I've already recommended this laptop to a friend who eye'd the computer when I took it out of my bag.,LAPTOP#GENERAL,positive,2
laptop,322,322:0,I like the laptop overall.,LAPTOP#GENERAL,positive,2
laptop,322,322:1,The only thing i can say is that the touch pad doesnt work like it should all the time.,MOUSE#OPERATION_PERFORMANCE,negative,0
laptop,322,322:2,Sometimes you really have to tap the pad to get it to work,MOUSE#OPERATION_PERFORMANCE,negative,0
laptop,322,322:2,Sometimes you really have to tap the pad to get it to work,MOUSE#USABILITY,negative,0
laptop,354,354:0,This is a great little computer for the price.,LAPTOP#GENERAL,positive,2
laptop,354,354:0,This is a great little computer for the price.,LAPTOP#PRICE,neutral,1
laptop,354,354:1,"Simple to use, and great graphics.",LAPTOP#USABILITY,positive,2
laptop,354,354:1,"Simple to use, and great graphics.",GRAPHICS#GENERAL,positive,2
laptop,354,354:2,It has everything I would need for a home computer.,LAPTOP#MISCELLANEOUS,positive,2
laptop,354,354:3,I'm very impressed.,LAPTOP#GENERAL,positive,2
laptop,301,301:0,It was secure and easy to navigate.,LAPTOP#QUALITY,positive,2
laptop,301,301:0,It was secure and easy to navigate.,LAPTOP#USABILITY,positive,2
laptop,301,301:1,It is everything that I would want in a computer.,LAPTOP#GENERAL,positive,2
laptop,301,301:2,"Besides the great look, it is a great machine.",LAPTOP#DESIGN_FEATURES,positive,2
laptop,301,301:2,"Besides the great look, it is a great machine.",LAPTOP#GENERAL,positive,2
laptop,301,301:4,Once again apple stands alone at the top of the charts.,COMPANY#GENERAL,positive,2
laptop,369,369:0,"I enjoy very much my new Toshiba, purchased specifially for attending online schooling.",LAPTOP#GENERAL,positive,2
laptop,369,369:1,"I have found it very easy to use, very imformative, wonder alerts and tutorials making it very easy for someone like me who is not exactly technologically advanced to learn to use the various features and programs.",LAPTOP#USABILITY,positive,2
laptop,369,369:2,"I have found also, it is very easy to be able to access wireless internet access; without having to have extra equipment and/or complicated routes to take to be able to do so.",LAPTOP#CONNECTIVITY,positive,2
laptop,369,369:3,"I also love the small, convenient size of my laptop, making it a perfect tool for my academic studies.",LAPTOP#DESIGN_FEATURES,positive,2
laptop,369,369:3,"I also love the small, convenient size of my laptop, making it a perfect tool for my academic studies.",LAPTOP#USABILITY,positive,2
laptop,369,369:3,"I also love the small, convenient size of my laptop, making it a perfect tool for my academic studies.",LAPTOP#MISCELLANEOUS,positive,2
laptop,369,369:4,I am very pleased with my purchase!,LAPTOP#GENERAL,positive,2
laptop,371,371:0,This laptop serves all my needs.,LAPTOP#GENERAL,positive,2
laptop,371,371:1,Screen size is perfect for portable use in any environment.,DISPLAY#DESIGN_FEATURES,positive,2
laptop,371,371:1,Screen size is perfect for portable use in any environment.,LAPTOP#PORTABILITY,positive,2
laptop,371,371:2,Price and purpose is awesome!,LAPTOP#PRICE,positive,2
laptop,371,371:2,Price and purpose is awesome!,LAPTOP#MISCELLANEOUS,positive,2
laptop,373,373:0,I have been very pleased with the performance of this laptop.,LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,373,373:1,"The battery life seems to be very good, and have had no issues with it.",BATTERY#OPERATION_PERFORMANCE,positive,2
laptop,373,373:2,Great product.,LAPTOP#GENERAL,positive,2
laptop,382,382:0,The laptop was very easy to set up.,LAPTOP#USABILITY,positive,2
laptop,382,382:2,Everything was so easy.,LAPTOP#USABILITY,positive,2
laptop,385,385:3,They were able to set-up with labtops themselves within a few minutes.,LAPTOP#USABILITY,positive,2
laptop,385,385:4,It works fine with our wireless and they've had not problems.,LAPTOP#CONNECTIVITY,positive,2
laptop,385,385:4,It works fine with our wireless and they've had not problems.,LAPTOP#GENERAL,positive,2
laptop,385,385:5,It's a great product for a great price!,LAPTOP#GENERAL,positive,2
laptop,385,385:5,It's a great product for a great price!,LAPTOP#PRICE,positive,2
laptop,4,4:0,"Waited on getting this computer, but it has been a great change.",LAPTOP#GENERAL,positive,2
laptop,4,4:1,Ease of use is just one of the benefits I love about my Mac.,LAPTOP#USABILITY,positive,2
laptop,160,160:1,The service I received from Toshiba went above and beyond the call of duty.,SUPPORT#QUALITY,positive,2
laptop,160,160:2,"My friend reports the notebook is astonishing in performance, picture quality, and ease of use.",LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,160,160:2,"My friend reports the notebook is astonishing in performance, picture quality, and ease of use.",DISPLAY#QUALITY,positive,2
laptop,160,160:2,"My friend reports the notebook is astonishing in performance, picture quality, and ease of use.",LAPTOP#USABILITY,positive,2
laptop,160,160:3,It is extremely portable and easily connects to WIFI at the library and elsewhere.,LAPTOP#PORTABILITY,positive,2
laptop,160,160:3,It is extremely portable and easily connects to WIFI at the library and elsewhere.,LAPTOP#CONNECTIVITY,positive,2
laptop,160,160:4,Just what the doctor ordered.,LAPTOP#GENERAL,positive,2
laptop,185,185:1,I cannot be happier with the service or product.,SUPPORT#QUALITY,positive,2
laptop,185,185:1,I cannot be happier with the service or product.,LAPTOP#GENERAL,positive,2
laptop,64,64:0,power supply went bad after 2 weeks --,POWER_SUPPLY#QUALITY,negative,0
laptop,64,64:1,after much effort and 10 days ASUS replaced it,SUPPORT#QUALITY,negative,0
laptop,64,64:2,The WiFi is very weak.,LAPTOP#CONNECTIVITY,negative,0
laptop,64,64:4,Summary: Spend your money elsewhere,LAPTOP#GENERAL,negative,0
laptop,78,78:0,This is a nicely sized laptop with lots of processing power and long battery life.,LAPTOP#DESIGN_FEATURES,positive,2
laptop,78,78:0,This is a nicely sized laptop with lots of processing power and long battery life.,CPU#OPERATION_PERFORMANCE,positive,2
laptop,78,78:0,This is a nicely sized laptop with lots of processing power and long battery life.,BATTERY#OPERATION_PERFORMANCE,positive,2
laptop,78,78:1,Love it so far.,LAPTOP#GENERAL,positive,2
laptop,270,270:0,The Toshiba Net book operates very well.,LAPTOP#OPERATION_PERFORMANCE,positive,2
laptop,270,270:1,The only objection I have is that after you buy it the windows 7 system is a starter and charges for the upgrade.,OS#MISCELLANEOUS,negative,0
laptop,214,214:0,"I bought this netbook for traveling, and it's great - light, functional, and meets my needs.",LAPTOP#GENERAL,positive,2
laptop,214,214:0,"I bought this netbook for traveling, and it's great - light, functional, and meets my needs.",LAPTOP#DESIGN_FEATURES,positive,2
